"","sid","bid","date"
"1165",12969,471,11091
"1166",34669,7317,11091
"1167",19548,2709,11091
"1168",26308,6787,11091
"1169",9619,1238,11091
"1170",14373,9233,11091
"1171",23832,5791,11091
"1172",37882,9912,11091
"1173",18272,4188,11091
"1174",18871,1877,11091
"1175",10240,851,11091
"1176",32866,3862,11091
"1177",9617,8099,11091
"1178",32329,9406,11091
"1179",25760,3717,11091
"1180",4910,7623,11091
"1181",588,7819,11091
"1182",23649,1522,11091
"1183",9809,3064,11091
"1184",26946,2347,11091
"1185",32989,9495,11091
"1186",5314,7275,11091
"1187",18838,7514,11091
"1188",23753,4503,11091
"1189",36429,4036,11091
"1190",31303,6261,11091
"1191",34047,9723,11091
"1192",26617,6972,11091
"1193",10561,9299,11091
"1194",5489,2171,11091
"1195",22859,785,11091
"1196",15344,6213,11091
"1197",29155,2215,11091
"1198",8205,9374,11091
"1199",28939,2633,11091
"1200",29231,5299,11091
"1201",27213,19,11091
"1202",3869,4456,11091
"1203",16011,5400,11091
"1204",33317,6270,11091
"1205",16657,6083,11091
"1206",3278,3568,11091
"1207",39043,2408,11091
"1208",10922,7057,11091
"1209",7589,4282,11091
"1210",25785,3257,11091
"1211",13523,2992,11091
"1212",20927,2538,11091
"1213",17919,2158,11091
"1214",31147,8081,11091
"1215",20597,736,11091
"1216",10979,3002,11091
"1217",18909,6652,11091
"1218",5768,9564,11091
"1219",6651,5481,11091
"1220",11481,8207,11091
"1221",32990,6033,11091
"1222",3964,9969,11091
"1223",31634,4476,11091
"1224",7339,8155,11091
"1225",32851,495,11091
"1226",20649,7522,11091
"1227",27497,8418,11091
"1228",16801,8825,11091
"1229",27376,4519,11091
"1230",27012,100,11091
"1231",25527,6254,11091
"1232",934,4161,11091
"1233",14856,530,11091
"1234",7269,8488,11091
"1235",23760,8951,11091
"1236",20384,7608,11091
"1237",14358,9794,11091
"1238",36166,9698,11091
"1239",30893,2660,11091
"1240",2561,7342,11091
"1241",20127,7979,11091
"1242",1766,5087,11091
"1243",34268,1048,11091
"1244",33592,7369,11091
"1245",13484,2275,11091
"1246",14831,8862,11091
"1247",768,6246,11091
"1248",33003,9584,11091
"1249",37577,5759,11091
"1250",5157,3013,11091
"1251",8116,927,11091
"1252",5787,2226,11091
"1253",3253,5290,11091
"1254",38639,7636,11091
"1255",28146,5611,11091
"1256",10142,9290,11091
"1257",1743,5807,11091
"1258",9706,168,11091
"1259",27479,621,11091
"1260",5654,3961,11091
"1261",27612,6240,11091
"1262",32729,9443,11091
"1263",12067,2323,11091
"1264",39103,2027,11091
"1265",32716,2206,11091
"1266",3235,758,11091
"1267",30965,5406,11091
"1268",24407,6357,11091
"1269",16623,2476,11091
"1270",28836,3143,11091
"1271",15479,6393,11091
"1272",22124,7005,11091
"1273",19397,2796,11091
"1274",15433,6305,11091
"1275",38970,6809,11091
"1276",29988,7682,11091
"1277",23205,3816,11091
"1278",29359,7639,11091
"1279",27401,456,11091
"1280",16855,6264,11091
"1281",30805,6726,11091
"1282",21769,5365,11091
"1283",39682,4731,11091
"1284",10759,3876,11091
"1285",32366,4832,11091
"1286",28134,4697,11091
"1287",5854,9155,11091
"1288",11783,664,11091
"1289",8780,2487,11091
"1290",29857,7805,11091
"1291",27983,7552,11091
"1292",39963,9211,11091
"1293",38861,5471,11091
"1294",22186,6217,11091
"1295",7491,8330,11091
"1296",6445,7633,11091
"1297",38814,4993,11091
"1298",4750,3250,11091
"1299",14295,9005,11091
"1300",15319,7725,11091
"1301",2182,7108,11091
"1302",26663,8418,11091
"1303",33613,8447,11091
"1304",22914,6937,11091
"1305",3261,5915,11091
"1306",35670,1214,11091
"1307",7340,8373,11091
"1308",14033,8998,11091
"1309",35046,2208,11091
"1310",28120,9630,11091
"1311",4796,6139,11091
"1312",37433,2067,11091
"1313",11992,4789,11091
"1314",10996,2835,11091
"1315",22205,152,11091
"1316",25196,8847,11091
"1317",12920,9611,11091
"1318",37401,8371,11091
"1319",30088,3583,11091
"1320",10928,9303,11091
"1321",21125,248,11091
"1322",29383,3342,11091
"1323",29275,5063,11091
"1324",28517,1703,11091
"1325",25464,638,11091
"1326",30129,2892,11091
"1327",16970,6505,11091
"1328",29652,9679,11091
"1329",5520,7321,11091
"1330",13016,9434,11091
"1331",30334,9165,11091
"1332",21056,4292,11091
"1333",35067,8803,11091
"1334",20217,7870,11091
"1335",6432,1285,11091
"1336",31788,2937,11091
"1337",2606,2436,11091
"1338",21482,830,11091
"1339",21736,7809,11091
"1340",4279,1934,11091
"1341",24708,6238,11091
"1342",21485,2755,11091
"1343",1806,3141,11091
"1344",14302,8210,11091
"1345",35440,1191,11091
"1346",11495,4901,11091
"1347",14515,6050,11091
"1348",955,2682,11091
"1349",36525,4460,11091
"1350",11005,9704,11091
"1351",17245,2662,11091
"1352",13408,586,11091
"1353",39970,3414,11091
"1354",1126,4554,11091
"1355",25799,7258,11091
"1356",13139,9192,11091
"1357",222,8667,11091
"1358",3770,5425,11091
"1359",16543,9532,11091
"1360",21874,9168,11091
"1361",4563,120,11091
"1362",24993,3224,11091
"1363",36289,4554,11091
"1364",23886,9722,11091
"1365",19675,9543,11091
"1366",138,4573,11091
"1367",13000,204,11091
"1368",11956,6768,11091
"1369",22307,2039,11091
"1370",27471,8579,11091
"1371",13244,1028,11091
"1372",39767,1899,11091
"1373",13143,3742,11091
"1374",25155,1647,11091
"1375",9401,6900,11091
"1376",10269,9570,11091
"1377",31064,9756,11091
"1378",23730,7522,11091
"1379",21565,1531,11091
"1380",12644,5536,11091
"1381",36014,5676,11091
"1382",6611,3327,11091
"1383",15009,6630,11091
"1384",903,8052,11091
"1385",4287,9970,11091
"1386",1137,7510,11091
"1387",3485,1462,11091
"1388",19196,643,11091
"1389",27572,5551,11091
"1390",25395,8981,11091
"1391",8260,8381,11091
"1392",31340,5101,11091
"1393",31240,9164,11091
"1394",37011,919,11091
"1395",19885,4374,11091
"1396",34792,793,11091
"1397",32882,1702,11091
"1398",36408,3139,11091
"1399",27641,9608,11091
"1400",5455,2874,11091
"1401",34985,1685,11091
"1402",39047,6616,11091
"1403",16670,1859,11091
"1404",5297,618,11091
"1405",25181,7739,11091
"1406",2787,7343,11091
"1407",38761,2386,11091
"1408",4143,4176,11091
"1409",17710,6094,11091
"1410",18963,2554,11091
"1411",17543,9339,11091
"1412",34217,6797,11091
"1413",10952,6311,11091
"1414",29875,5039,11091
"1415",19974,5899,11091
"1416",25884,4920,11091
"1417",16629,6493,11091
"1418",39860,3310,11091
"1419",32226,8578,11091
"1420",39674,9526,11091
"1421",1946,933,11091
"1422",26801,5633,11091
"1423",9133,6604,11091
"1424",19824,4715,11091
"1425",10397,9507,11091
"1426",30176,5043,11091
"1427",13155,3410,11091
"1428",28696,5346,11091
"1429",17638,2692,11091
"1430",8451,4114,11091
"1431",20551,7575,11091
"1432",19985,3117,11091
"1433",32589,8492,11091
"1434",18362,8368,11091
"1435",35701,1255,11091
"1436",8398,9108,11091
"1437",13322,9104,11091
"1438",6720,5610,11091
"1439",37419,8619,11091
"1440",23882,554,11091
"1441",29905,7298,11091
"1442",25057,2749,11091
"1443",18636,4663,11091
"1444",4498,4009,11091
"1445",12441,5451,11091
"1446",33101,8810,11091
"1447",24485,3021,11091
"1448",13539,3892,11091
"1449",25635,5023,11091
"1450",20317,8204,11091
"1451",24101,1420,11091
"1452",21932,6349,11091
"1453",33775,8527,11091
"1454",14207,8302,11091
"1455",26601,8550,11091
"1456",8056,153,11091
"1457",26666,6624,11091
"1458",16807,3204,11091
"1459",5522,5661,11091
"1460",17879,8268,11091
"1461",7744,1932,11091
"1462",36615,559,11091
"1463",12952,6964,11091
"1464",17506,1277,11091
"1465",17271,5954,11091
"1466",8814,2923,11091
"1467",26095,6008,11091
"1468",20642,3369,11091
"1469",22749,9251,11091
"1470",25414,7980,11091
"1471",19380,5146,11091
"1472",4132,8265,11091
"1473",19344,5162,11091
"1474",9071,7920,11091
"1475",8479,1887,11091
"1476",39715,5797,11091
"1477",8705,9496,11091
"1478",31192,622,11091
"1479",5554,638,11091
"1480",18282,9812,11091
"1481",3345,7246,11091
"1482",28543,4598,11091
"1483",20473,7568,11091
"1484",27408,1342,11091
"1485",26042,3598,11091
"1486",17144,6361,11091
"1487",33058,6164,11091
"1488",30391,2095,11091
"1489",4742,868,11091
"1490",20316,6649,11091
"1491",35185,8446,11091
"1492",24421,9087,11091
"1493",32725,6296,11091
"1494",22668,5635,11091
"1495",23013,6439,11091
"1496",6419,9470,11091
"1497",22683,4338,11091
"1498",5645,8045,11091
"1499",36651,8476,11091
"1500",25553,817,11091
"1501",7938,9701,11091
"1502",21123,1176,11091
"1503",37724,5140,11091
"1504",20329,7870,11091
"1505",18037,2384,11091
"1506",4173,428,11091
"1507",39645,6850,11091
"1508",27321,7328,11091
"1509",18157,7943,11091
"1510",25726,6057,11091
"1511",10274,6309,11091
"1512",4036,6388,11091
"1513",13453,8029,11091
"1514",33327,2824,11091
"1515",20762,4565,11091
"1516",10839,7284,11091
"1517",8097,9283,11091
"1518",6679,4494,11091
"1519",28257,9093,11091
"1520",21631,5374,11091
"1521",22643,2451,11091
"1522",36810,2474,11091
"1523",12770,218,11091
"1524",12212,7126,11091
"1525",37172,8679,11091
"1526",34093,4110,11091
"1527",12448,343,11091
"1528",12117,2899,11091
"1529",29356,3817,11091
"1530",23384,4228,11091
"1531",29940,1344,11091
"1532",28383,9887,11091
"1533",26985,2824,11091
"1534",7448,6726,11091
"1535",36942,1082,11091
"1536",32136,9509,11091
"1537",30837,1014,11091
"1538",22724,4415,11091
"1539",26545,3140,11091
"1540",4142,6080,11091
"1541",3730,885,11091
"1542",25702,7870,11091
"1543",18711,3663,11091
"1544",17092,129,11091
"1545",6025,1071,11091
"1546",30549,7401,11091
"1547",96,438,11091
"1548",4214,6126,11091
"1549",35274,7476,11091
"1550",39518,2584,11091
"1551",7043,4066,11091
"1552",1816,3772,11091
"1553",5589,2036,11091
"1554",33979,3498,11091
"1555",9470,7485,11091
"1556",21569,8556,11091
"1557",25377,1788,11091
"1558",37015,9499,11091
"1559",21516,2714,11091
"1560",23522,5274,11091
"1561",12342,4329,11091
"1562",28872,6270,11091
"1563",28779,2342,11091
"1564",29418,6012,11091
"1565",31660,423,11091
"1566",37134,8962,11091
"1567",909,902,11091
"1568",35977,2005,11091
"1569",9674,3425,11091
"1570",4553,9895,11091
"1571",20393,3548,11091
"1572",32193,9150,11091
"1573",2227,693,11091
"1574",8089,2751,11091
"1575",15570,7877,11091
"1576",18045,9145,11091
"1577",10173,7374,11091
"1578",38820,4114,11091
"1579",15076,2971,11091
"1580",34939,72,11091
"1581",10530,4696,11091
"1582",17478,5435,11091
"1583",32939,6360,11091
"1584",26574,9887,11091
"1585",34649,2487,11091
"1586",3617,3060,11091
"1587",10347,3528,11091
"1588",24654,8363,11091
"1589",18728,496,11091
"1590",20804,8007,11091
"1591",22054,4713,11091
"1592",16495,8529,11091
"1593",3866,6068,11091
"1594",7775,1689,11091
"1595",1817,9968,11091
"1596",25712,4216,11091
"1597",36110,2998,11091
"1598",10284,8936,11091
"1599",22632,7764,11091
"1600",22037,9907,11091
"1601",25304,5010,11091
"1602",15791,5838,11091
"1603",22356,1004,11091
"1604",35822,5219,11091
"1605",10362,4459,11091
"1606",22865,2730,11091
"1607",23668,919,11091
"1608",9555,1775,11091
"1609",35639,7168,11091
"1610",26735,4768,11091
"1611",1202,3112,11091
"1612",34429,4168,11091
"1613",12355,8736,11091
"1614",38716,2110,11091
"1615",38038,2635,11091
"1616",5805,9481,11091
"1617",19652,4279,11091
"1618",30107,1679,11091
"1619",5151,998,11091
"1620",25010,5749,11091
"1621",335,1171,11091
"1622",22993,501,11091
"1623",29905,5201,11091
"1624",11867,6198,11091
"1625",502,5222,11091
"1626",16508,1164,11091
"1627",19642,7369,11091
"1628",2460,3357,11091
"1629",9878,8385,11091
"1630",30182,7777,11091
"1631",32078,4645,11091
"1632",7641,1349,11091
"1633",13710,4438,11091
"1634",30765,2560,11091
"1635",17232,9457,11091
"1636",23521,5888,11091
"1637",26503,4521,11091
"1638",19321,6814,11091
"1639",39346,5044,11091
"1640",35379,541,11091
"1641",26158,4067,11091
"1642",22248,145,11091
"1643",30216,2476,11091
"1644",12473,1677,11091
"1645",14394,7749,11091
"1646",16400,9712,11091
"1647",8866,6471,11091
"1648",19974,7695,11091
"1649",1480,4895,11091
"1650",4216,6430,11091
"1651",34776,7770,11091
"1652",23761,733,11091
"1653",23582,3870,11091
"1654",30855,3856,11091
"1655",22960,6746,11091
"1656",36725,4195,11091
"1657",18176,1026,11091
"1658",30166,8051,11091
"1659",24696,283,11091
"1660",5816,831,11091
"1661",11919,4997,11091
"1662",29634,3889,11091
"1663",34078,4382,11091
"1664",1967,6515,11091
"1665",36762,6763,11091
"1666",8233,2239,11091
"1667",36889,6233,11091
"1668",3017,792,11091
"1669",28487,8346,11091
"1670",7374,7518,11091
"1671",36473,4204,11091
"1672",38236,8130,11091
"1673",15789,5539,11091
"1674",732,6307,11091
"1675",15683,6340,11091
"1676",39013,4399,11091
"1677",11044,6733,11091
"1678",12582,5295,11091
"1679",28850,4307,11091
"1680",38487,9707,11091
"1681",9290,111,11091
"1682",1102,6611,11091
"1683",19736,6984,11091
"1684",24769,5546,11091
"1685",31562,69,11091
"1686",17492,3500,11091
"1687",19894,805,11091
"1688",977,7053,11091
"1689",24820,8056,11091
"1690",25298,7368,11091
"1691",26066,2417,11091
"1692",10072,3465,11091
"1693",15309,1760,11091
"1694",24587,6007,11091
"1695",36185,833,11091
"1696",20424,1012,11091
"1697",22664,8296,11091
"1698",19158,8898,11091
"1699",30532,6255,11091
"1700",14432,2870,11091
"1701",35600,3728,11091
"1702",24924,1395,11091
"1703",31178,3515,11091
"1704",25393,3033,11091
"1705",33670,1749,11091
"1706",7733,5346,11091
"1707",14007,4543,11091
"1708",4723,7535,11091
"1709",39232,6412,11091
"1710",15156,7922,11091
"1711",37767,7948,11091
"1712",4298,1128,11091
"1713",3271,548,11091
"1714",4996,6583,11091
"1715",16457,1730,11091
"1716",4258,2764,11091
"1717",5869,7133,11091
"1718",28949,2452,11091
"1719",1460,2443,11091
"1720",34904,1121,11091
"1721",22881,4944,11091
"1722",18378,9737,11091
"1723",31815,5864,11091
"1724",13077,2937,11091
"1725",23259,1201,11091
"1726",20820,2508,11091
"1727",37977,981,11091
"1728",35941,5323,11091
"1729",30893,4620,11091
"1730",19118,9598,11091
"1731",34965,5305,11091
"1732",5471,2279,11091
"1733",19794,9999,11091
"1734",27809,3338,11091
"1735",34,7762,11091
"1736",261,4946,11091
"1737",4300,1624,11091
"1738",20830,3923,11091
"1739",27208,8050,11091
"1740",26114,2768,11091
"1741",11711,7256,11091
"1742",21673,4346,11091
"1743",1770,2288,11091
"1744",32385,8574,11091
"1745",7514,262,11091
"1746",21872,9759,11091
"1747",5975,5042,11091
"1748",3813,2904,11091
"1749",26808,7042,11091
"1750",2141,4425,11091
"1751",8393,4589,11091
"1752",367,2513,11091
"1753",2731,6528,11091
"1754",30399,2972,11091
"1755",2366,3832,11091
"1756",10482,5293,11091
"1757",20761,3582,11091
"1758",36567,8550,11091
"1759",18856,7615,11091
"1760",37865,1315,11091
"1761",35181,3755,11091
"1762",29494,3636,11091
"1763",14753,83,11091
"1764",20903,6793,11091
"1765",31355,2842,11091
"1766",13279,1993,11091
"1767",18743,2865,11091
"1768",37972,6285,11091
"1769",3083,4075,11091
"1770",9402,3297,11091
"1771",39807,7182,11091
"1772",26008,3001,11091
"1773",18826,3015,11091
"1774",19323,3713,11091
"1775",26601,1719,11091
"1776",474,2707,11091
"1777",33663,5468,11091
"1778",21004,9626,11091
"1779",37483,3140,11091
"1780",9848,897,11091
"1781",30206,5904,11091
"1782",12770,5163,11091
"1783",8131,1038,11091
"1784",17000,5109,11091
"1785",6506,2954,11091
"1786",1506,4733,11091
"1787",4595,4959,11091
"1788",10746,436,11091
"1789",14064,5717,11091
"1790",14492,7032,11091
"1791",39586,7057,11091
"1792",9318,6748,11091
"1793",1591,4816,11091
"1794",13496,2829,11091
"1795",28102,972,11091
"1796",17917,4733,11091
"1797",5198,6845,11091
"1798",8406,4190,11091
"1799",34987,9427,11091
"1800",14831,1449,11091
"1801",39215,3655,11091
"1802",11857,6449,11091
"1803",32633,5356,11091
"1804",37830,1488,11091
"1805",1404,2226,11091
"1806",1308,4,11091
"1807",38375,9059,11091
"1808",28307,9323,11091
"1809",5987,4813,11091
"1810",37327,2014,11091
"1811",14680,693,11091
"1812",24953,3482,11091
"1813",39992,8054,11091
"1814",25774,8506,11091
"1815",38094,9547,11091
"1816",3507,9429,11091
"1817",36357,1021,11091
"1818",15484,6909,11091
"1819",10679,1925,11091
"1820",15836,4251,11091
"1821",14519,1454,11091
"1822",24058,3558,11091
"1823",28986,6561,11091
"1824",19269,5355,11091
"1825",23428,7280,11091
"1826",27281,6827,11091
"1827",27452,5159,11091
"1828",32624,1761,11091
"1829",21156,8261,11091
"1830",20796,3025,11091
"1831",23328,3530,11091
"1832",23980,8989,11091
"1833",21872,7861,11091
"1834",12293,3382,11091
"1835",28799,322,11091
"1836",8466,6412,11091
"1837",2316,2164,11091
"1838",10902,9482,11091
"1839",1194,1727,11091
"1840",24456,3616,11091
"1841",37309,2916,11091
"1842",11932,4025,11091
"1843",30570,6538,11091
"1844",5565,9418,11091
"1845",21237,3363,11091
"1846",31630,2746,11091
"1847",28533,7712,11091
"1848",34532,7053,11091
"1849",33693,2819,11091
"1850",25299,7594,11091
"1851",7771,7184,11091
"1852",25392,6604,11091
"1853",13406,8507,11091
"1854",36727,6379,11091
"1855",33301,8856,11091
"1856",28678,1064,11091
"1857",34092,2815,11091
"1858",36564,4895,11091
"1859",14668,2122,11091
"1860",39574,5724,11091
"1861",20544,9221,11091
"1862",38378,2443,11091
"1863",19874,536,11091
"1864",32460,3659,11091
"1865",23004,882,11091
"1866",36987,7442,11091
"1867",28601,244,11091
"1868",35105,274,11091
"1869",5463,1182,11091
"1870",19193,1893,11091
"1871",23363,7289,11091
"1872",22352,7268,11091
"1873",8219,8927,11091
"1874",4614,291,11091
"1875",37254,6447,11091
"1876",21808,4720,11091
"1877",33255,5288,11091
"1878",29100,9160,11091
"1879",33406,7439,11091
"1880",29546,4862,11091
"1881",16484,2582,11091
"1882",24854,115,11091
"1883",34569,3656,11091
"1884",33740,4516,11091
"1885",20747,393,11091
"1886",34942,1378,11091
"1887",38802,4343,11091
"1888",13396,1166,11091
"1889",38569,9435,11091
"1890",12338,3623,11091
"1891",14939,9966,11091
"1892",18444,1794,11091
"1893",5823,8685,11091
"1894",29805,7717,11091
"1895",37220,7379,11091
"1896",1615,2571,11091
"1897",38417,2958,11091
"1898",15085,2281,11091
"1899",30084,5087,11091
"1900",25454,9809,11091
"1901",27272,2216,11091
"1902",28009,8259,11091
"1903",18446,9387,11091
"1904",9491,8813,11091
"1905",2897,9228,11091
"1906",8252,8607,11091
"1907",21099,3314,11091
"1908",2973,7942,11091
"1909",29278,4947,11091
"1910",18524,8575,11091
"1911",15602,3132,11091
"1912",6606,7424,11091
"1913",16544,8699,11091
"1914",16243,2985,11091
"1915",25700,4977,11091
"1916",1409,5247,11091
"1917",19042,3435,11091
"1918",5927,3951,11091
"1919",25728,3105,11091
"1920",21322,5542,11091
"1921",23226,4841,11091
"1922",32630,5378,11091
"1923",12853,9845,11091
"1924",17141,9896,11091
"1925",24593,6055,11091
"1926",26924,7549,11091
"1927",38562,2497,11091
"1928",14382,3591,11091
"1929",33701,5373,11091
"1930",27832,8419,11091
"1931",5274,773,11091
"1932",3029,7735,11091
"1933",22584,4058,11091
"1934",5871,1702,11091
"1935",12852,5048,11091
"1936",2377,2206,11091
"1937",39241,7122,11091
"1938",21724,5406,11091
"1939",1835,5872,11091
"1940",30069,4045,11091
"1941",19439,5533,11091
"1942",2780,7601,11091
"1943",34578,9897,11091
"1944",24348,447,11091
"1945",23012,8565,11091
"1946",38355,8014,11091
"1947",6913,443,11091
"1948",30186,8197,11091
"1949",20719,3455,11091
"1950",13551,1196,11091
"1951",33721,3224,11091
"1952",7225,2138,11091
